NAME,COUNT
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
Aaa,1
